minute_utc,entity_id,recorded_changes,min_w,avg_recorded_w,max_w,last_w
2026-08-12T08:28:00Z,sensor.ac_power_total,8,1995.32,1997.009,1997.77,1997.26
2026-08-12T08:28:00Z,sensor.furnace_power_total,4,277.92,278.425,278.92,278.6
2026-08-12T08:29:00Z,sensor.ac_power_total,8,1991.38,1995.251,1998.84,1991.38
2026-08-12T08:29:00Z,sensor.furnace_power_total,4,278.09,278.577,278.84,278.61
2026-08-12T08:30:00Z,sensor.ac_power_total,8,1984.28,1985.811,1989.1,1984.48
2026-08-12T08:30:00Z,sensor.furnace_power_total,4,278.31,278.627,279.08,278.31
2026-08-12T08:31:00Z,sensor.ac_power_total,8,1984.26,1984.49,1984.72,1984.28
2026-08-12T08:31:00Z,sensor.furnace_power_total,4,277.5,278.123,278.84,278.34
2026-08-12T08:32:00Z,sensor.ac_power_total,8,1984.98,1990.923,1994.99,1994.99
2026-08-12T08:32:00Z,sensor.furnace_power_total,4,278.39,278.477,278.53,278.5
2026-08-12T08:33:00Z,sensor.ac_power_total,8,1996.42,1999.521,2001.16,1999.36
2026-08-12T08:33:00Z,sensor.furnace_power_total,4,277.7,278.29,278.81,278.46
2026-08-12T08:34:00Z,sensor.ac_power_total,8,1997.62,1999.216,2000.78,1997.62
2026-08-12T08:34:00Z,sensor.furnace_power_total,4,277.53,278.293,278.84,278.41
2026-08-12T08:35:00Z,sensor.ac_power_total,8,1997.5,1998.316,1998.94,1998.64
2026-08-12T08:35:00Z,sensor.furnace_power_total,4,278.19,278.618,279.14,278.65
2026-08-12T08:36:00Z,sensor.ac_power_total,8,1997.61,1998.372,1999.31,1998.18
2026-08-12T08:36:00Z,sensor.furnace_power_total,4,277.8,277.925,278.28,277.8
2026-08-12T08:37:00Z,sensor.ac_power_total,8,1996.2,1997.678,1998.79,1998.79
2026-08-12T08:37:00Z,sensor.furnace_power_total,4,277.92,278.408,278.7,278.32
2026-08-12T08:38:00Z,sensor.ac_power_total,8,1999.78,2001.544,2002.39,2002.24
2026-08-12T08:38:00Z,sensor.furnace_power_total,4,278.31,278.735,279.0,279.0
2026-08-12T08:39:00Z,sensor.ac_power_total,8,2002.55,2003.456,2005.24,2002.81
2026-08-12T08:39:00Z,sensor.furnace_power_total,4,277.81,278.277,278.77,278.34
2026-08-12T08:40:00Z,sensor.ac_power_total,8,2001.2,2002.145,2003.05,2001.2
2026-08-12T08:40:00Z,sensor.furnace_power_total,4,277.8,278.27,278.91,277.8
2026-08-12T08:41:00Z,sensor.ac_power_total,8,2001.85,2003.678,2006.26,2002.43
2026-08-12T08:41:00Z,sensor.furnace_power_total,4,277.99,278.09,278.18,278.18
2026-08-12T08:42:00Z,sensor.ac_power_total,8,1997.39,1998.499,2000.63,1997.39
2026-08-12T08:42:00Z,sensor.furnace_power_total,4,277.77,278.202,278.67,277.77
2026-08-12T08:43:00Z,sensor.ac_power_total,8,1993.98,1996.696,1999.27,1993.98
2026-08-12T08:43:00Z,sensor.furnace_power_total,4,277.7,278.067,278.5,278.29
2026-08-12T08:44:00Z,sensor.ac_power_total,8,1994.95,1999.499,2005.97,2005.97
2026-08-12T08:44:00Z,sensor.furnace_power_total,4,278.45,278.597,278.94,278.48
2026-08-12T08:45:00Z,sensor.ac_power_total,7,2007.01,2008.226,2009.63,2007.01
2026-08-12T08:45:00Z,sensor.furnace_power_total,4,278.34,278.832,279.17,278.75
2026-08-12T08:46:00Z,sensor.ac_power_total,8,2003.11,2005.713,2008.41,2006.28
2026-08-12T08:46:00Z,sensor.furnace_power_total,4,277.8,278.433,279.06,278.36
2026-08-12T08:47:00Z,sensor.ac_power_total,8,2002.12,2003.019,2004.66,2002.18
2026-08-12T08:47:00Z,sensor.furnace_power_total,4,278.4,278.727,279.09,278.75
2026-08-12T08:48:00Z,sensor.ac_power_total,8,1993.24,1996.17,2000.82,1996.67
2026-08-12T08:48:00Z,sensor.furnace_power_total,4,278.13,278.457,278.65,278.41
2026-08-12T08:49:00Z,sensor.ac_power_total,8,1994.42,1995.84,1996.99,1996.7
2026-08-12T08:49:00Z,sensor.furnace_power_total,4,278.25,278.582,278.91,278.28
2026-08-12T08:50:00Z,sensor.ac_power_total,8,1985.82,1989.844,1995.33,1985.82
2026-08-12T08:50:00Z,sensor.furnace_power_total,4,278.31,278.37,278.45,278.31
2026-08-12T08:51:00Z,sensor.ac_power_total,8,1982.04,1982.994,1984.24,1983.18
2026-08-12T08:51:00Z,sensor.furnace_power_total,4,278.5,278.815,278.98,278.82
2026-08-12T08:52:00Z,sensor.ac_power_total,8,1983.98,1985.736,1986.76,1985.85
2026-08-12T08:52:00Z,sensor.furnace_power_total,4,277.96,278.285,278.6,278.1
2026-08-12T08:53:00Z,sensor.ac_power_total,8,1985.71,1987.537,1988.95,1988.53
2026-08-12T08:53:00Z,sensor.furnace_power_total,4,278.43,278.653,279.0,278.51
2026-08-12T08:54:00Z,sensor.ac_power_total,8,1988.86,1990.389,1993.74,1993.74
2026-08-12T08:54:00Z,sensor.furnace_power_total,4,278.0,278.68,279.12,278.0
2026-08-12T08:55:00Z,sensor.ac_power_total,4,0.0,1244.352,1992.07,0.0
2026-08-12T08:55:00Z,sensor.furnace_power_total,4,273.99,275.405,278.77,274.36
2026-08-12T08:56:00Z,sensor.furnace_power_total,2,0.0,63.865,127.73,0.0
2026-08-12T09:10:00Z,sensor.furnace_power_total,1,8.0,8.0,8.0,8.0
2026-08-12T09:11:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-12T09:40:00Z,sensor.furnace_power_total,1,7.67,7.67,7.67,7.67
2026-08-12T09:41:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-12T10:35:00Z,sensor.furnace_power_total,1,7.89,7.89,7.89,7.89
2026-08-12T10:36:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-12T13:24:00Z,sensor.furnace_power_total,2,0.0,4.175,8.35,0.0
2026-08-12T13:53:00Z,sensor.furnace_power_total,2,0.0,3.635,7.27,0.0
2026-08-12T14:07:00Z,sensor.furnace_power_total,3,0.0,5.737,8.62,8.62
2026-08-12T14:08:00Z,sensor.furnace_power_total,3,0.0,2.88,8.64,0.0
2026-08-12T14:11:00Z,sensor.furnace_power_total,2,0.0,3.6,7.2,0.0
2026-08-12T16:39:00Z,sensor.furnace_power_total,2,0.0,4.215,8.43,0.0
2026-08-12T16:49:00Z,sensor.furnace_power_total,1,8.69,8.69,8.69,8.69
2026-08-12T16:50:00Z,sensor.furnace_power_total,3,0.0,2.397,7.19,0.0
2026-08-12T16:51:00Z,sensor.furnace_power_total,2,0.0,3.585,7.17,0.0
2026-08-12T18:20:00Z,sensor.ac_power_total,4,1056.37,1923.262,2297.74,2297.74
2026-08-12T18:20:00Z,sensor.furnace_power_total,2,10.86,141.575,272.29,272.29
2026-08-12T18:21:00Z,sensor.ac_power_total,8,2371.72,2491.341,2541.26,2540.47
2026-08-12T18:21:00Z,sensor.furnace_power_total,4,287.61,288.56,289.85,287.61
2026-08-12T18:22:00Z,sensor.ac_power_total,8,2518.17,2537.784,2562.18,2518.17
2026-08-12T18:22:00Z,sensor.furnace_power_total,4,286.81,287.543,288.31,287.01
2026-08-12T18:23:00Z,sensor.ac_power_total,8,2522.88,2543.457,2550.94,2543.51
2026-08-12T18:23:00Z,sensor.furnace_power_total,4,285.71,286.2,286.65,286.46
2026-08-12T18:24:00Z,sensor.ac_power_total,8,2550.37,2571.9,2596.65,2596.65
2026-08-12T18:24:00Z,sensor.furnace_power_total,4,285.23,285.942,286.71,286.71
2026-08-12T18:25:00Z,sensor.ac_power_total,8,2605.68,2623.254,2636.78,2625.45
2026-08-12T18:25:00Z,sensor.furnace_power_total,4,285.76,286.152,286.5,285.89
2026-08-12T18:26:00Z,sensor.ac_power_total,7,2559.57,2580.346,2614.32,2560.95
2026-08-12T18:26:00Z,sensor.furnace_power_total,4,285.18,285.898,286.49,285.61
2026-08-12T18:27:00Z,sensor.ac_power_total,8,2568.48,2594.069,2610.76,2607.7
2026-08-12T18:27:00Z,sensor.furnace_power_total,4,284.67,285.908,286.78,285.89
2026-08-12T18:28:00Z,sensor.ac_power_total,8,2570.79,2580.372,2602.51,2573.13
2026-08-12T18:28:00Z,sensor.furnace_power_total,4,284.08,284.78,285.59,284.08
2026-08-12T18:29:00Z,sensor.ac_power_total,8,2559.67,2567.725,2573.33,2573.33
2026-08-12T18:29:00Z,sensor.furnace_power_total,4,284.36,284.675,285.13,284.49
2026-08-12T18:30:00Z,sensor.ac_power_total,8,2587.38,2609.175,2635.57,2635.57
2026-08-12T18:30:00Z,sensor.furnace_power_total,4,283.25,283.723,284.44,283.79
2026-08-12T18:31:00Z,sensor.ac_power_total,8,2619.09,2625.936,2634.34,2624.0
2026-08-12T18:31:00Z,sensor.furnace_power_total,4,283.57,283.942,284.31,284.31
2026-08-12T18:32:00Z,sensor.ac_power_total,8,0.0,2109.221,2623.13,0.0
2026-08-12T18:32:00Z,sensor.furnace_power_total,4,279.72,282.033,283.84,279.72
2026-08-12T18:33:00Z,sensor.furnace_power_total,4,192.63,236.68,280.72,193.37
2026-08-12T18:34:00Z,sensor.furnace_power_total,4,192.69,193.032,193.88,192.77
2026-08-12T18:35:00Z,sensor.furnace_power_total,4,193.39,193.825,194.22,193.84
2026-08-12T18:36:00Z,sensor.furnace_power_total,4,0.0,144.815,193.52,0.0
2026-08-12T18:41:00Z,sensor.furnace_power_total,4,43.25,155.433,193.16,192.46
2026-08-12T18:42:00Z,sensor.furnace_power_total,4,191.76,192.155,192.58,192.12
2026-08-12T18:43:00Z,sensor.furnace_power_total,4,191.59,191.815,192.08,191.59
2026-08-12T18:44:00Z,sensor.furnace_power_total,4,191.34,191.918,192.16,192.15
2026-08-12T18:45:00Z,sensor.furnace_power_total,4,191.38,191.733,191.97,191.38
2026-08-12T18:46:00Z,sensor.furnace_power_total,4,191.12,191.705,191.99,191.12
2026-08-12T18:47:00Z,sensor.furnace_power_total,4,191.36,191.643,191.83,191.83
2026-08-12T18:48:00Z,sensor.furnace_power_total,4,191.05,191.308,191.44,191.4
2026-08-12T18:49:00Z,sensor.furnace_power_total,4,191.12,191.39,191.59,191.59
2026-08-12T18:50:00Z,sensor.furnace_power_total,4,190.99,191.333,191.72,191.33
2026-08-12T18:51:00Z,sensor.furnace_power_total,4,190.85,191.175,191.42,191.07
2026-08-12T18:52:00Z,sensor.furnace_power_total,4,190.87,191.215,191.51,191.04
2026-08-12T18:53:00Z,sensor.furnace_power_total,4,191.0,191.282,191.42,191.0
2026-08-12T18:54:00Z,sensor.furnace_power_total,4,190.75,191.012,191.18,191.03
2026-08-12T18:55:00Z,sensor.furnace_power_total,4,191.63,191.71,191.82,191.82
2026-08-12T18:56:00Z,sensor.furnace_power_total,4,190.99,191.23,191.39,191.16
2026-08-12T18:57:00Z,sensor.furnace_power_total,4,190.91,191.385,191.88,191.5
2026-08-12T18:58:00Z,sensor.furnace_power_total,4,191.1,191.347,191.72,191.1
2026-08-12T18:59:00Z,sensor.furnace_power_total,4,191.34,191.468,191.56,191.34
2026-08-12T19:00:00Z,sensor.furnace_power_total,4,191.37,191.548,191.65,191.61
2026-08-12T19:01:00Z,sensor.furnace_power_total,4,191.0,191.257,191.45,191.0
2026-08-12T19:02:00Z,sensor.furnace_power_total,4,191.11,191.65,191.89,191.11
2026-08-12T19:03:00Z,sensor.furnace_power_total,4,191.03,191.45,191.93,191.93
2026-08-12T19:04:00Z,sensor.furnace_power_total,4,191.24,191.363,191.44,191.39
2026-08-12T19:05:00Z,sensor.furnace_power_total,4,191.45,192.132,193.01,193.01
2026-08-12T19:06:00Z,sensor.furnace_power_total,3,0.0,128.407,192.74,0.0
2026-08-12T19:11:00Z,sensor.ac_power_total,6,1219.46,2331.887,2708.75,2708.75
2026-08-12T19:11:00Z,sensor.furnace_power_total,4,52.0,209.238,281.44,281.44
2026-08-12T19:12:00Z,sensor.ac_power_total,8,2683.01,2689.182,2695.43,2693.13
2026-08-12T19:12:00Z,sensor.furnace_power_total,4,280.02,280.335,280.63,280.2
2026-08-12T19:13:00Z,sensor.ac_power_total,8,2669.21,2674.866,2685.19,2669.21
2026-08-12T19:13:00Z,sensor.furnace_power_total,4,280.05,280.507,281.06,280.65
2026-08-12T19:14:00Z,sensor.ac_power_total,8,2656.68,2679.051,2701.68,2701.68
2026-08-12T19:14:00Z,sensor.furnace_power_total,4,279.83,280.058,280.2,279.83
2026-08-12T19:15:00Z,sensor.ac_power_total,8,2678.91,2685.48,2694.14,2678.91
2026-08-12T19:15:00Z,sensor.furnace_power_total,4,279.7,280.045,280.52,279.7
2026-08-12T19:16:00Z,sensor.ac_power_total,8,2666.73,2671.727,2675.27,2666.73
2026-08-12T19:16:00Z,sensor.furnace_power_total,4,279.61,279.778,280.23,280.23
2026-08-12T19:17:00Z,sensor.ac_power_total,8,2632.48,2652.731,2661.45,2632.48
2026-08-12T19:17:00Z,sensor.furnace_power_total,4,278.97,279.38,279.69,279.69
2026-08-12T19:18:00Z,sensor.ac_power_total,8,2603.48,2622.574,2633.99,2603.48
2026-08-12T19:18:00Z,sensor.furnace_power_total,3,279.4,279.517,279.6,279.55
2026-08-12T19:19:00Z,sensor.ac_power_total,8,2603.2,2609.983,2623.45,2623.45
2026-08-12T19:19:00Z,sensor.furnace_power_total,4,278.93,279.225,279.45,279.44
2026-08-12T19:20:00Z,sensor.ac_power_total,4,0.0,1642.868,2631.18,0.0
2026-08-12T19:20:00Z,sensor.furnace_power_total,4,276.15,277.925,279.79,276.88
2026-08-12T19:21:00Z,sensor.furnace_power_total,4,190.03,191.567,195.68,190.03
2026-08-12T19:22:00Z,sensor.furnace_power_total,4,189.83,190.035,190.26,189.83
2026-08-12T19:23:00Z,sensor.furnace_power_total,4,189.95,190.012,190.14,189.95
2026-08-12T19:24:00Z,sensor.furnace_power_total,4,189.79,190.12,190.53,190.53
2026-08-12T19:25:00Z,sensor.furnace_power_total,4,190.27,190.692,191.19,190.75
2026-08-12T19:26:00Z,sensor.furnace_power_total,4,190.33,190.678,191.04,190.48
2026-08-12T19:27:00Z,sensor.furnace_power_total,4,190.26,190.352,190.43,190.38
2026-08-12T19:28:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-12T19:41:00Z,sensor.furnace_power_total,4,52.09,157.775,193.97,192.75
2026-08-12T19:42:00Z,sensor.furnace_power_total,4,191.7,191.942,192.16,192.16
2026-08-12T19:43:00Z,sensor.furnace_power_total,4,191.44,191.692,191.96,191.96
2026-08-12T19:44:00Z,sensor.furnace_power_total,4,191.4,191.71,192.03,192.03
2026-08-12T19:45:00Z,sensor.furnace_power_total,4,191.15,191.668,192.07,191.15
2026-08-12T19:46:00Z,sensor.furnace_power_total,4,191.57,191.76,192.04,192.04
2026-08-12T19:47:00Z,sensor.furnace_power_total,4,191.55,192.015,192.4,192.19
2026-08-12T19:48:00Z,sensor.furnace_power_total,4,191.78,191.935,192.09,191.86
2026-08-12T19:49:00Z,sensor.furnace_power_total,4,191.61,191.863,192.07,192.05
2026-08-12T19:50:00Z,sensor.furnace_power_total,3,191.69,192.027,192.23,192.16
2026-08-12T19:51:00Z,sensor.furnace_power_total,4,191.54,191.822,192.16,192.16
2026-08-12T19:52:00Z,sensor.furnace_power_total,4,191.56,191.928,192.18,192.18
2026-08-12T19:53:00Z,sensor.furnace_power_total,4,191.67,191.767,191.85,191.74
2026-08-12T19:54:00Z,sensor.furnace_power_total,4,191.16,191.667,192.56,191.51
2026-08-12T19:55:00Z,sensor.furnace_power_total,4,191.07,191.387,191.9,191.46
2026-08-12T19:56:00Z,sensor.furnace_power_total,4,191.09,191.403,191.62,191.62
2026-08-12T19:57:00Z,sensor.furnace_power_total,4,190.89,191.517,191.84,191.52
2026-08-12T19:58:00Z,sensor.furnace_power_total,4,190.95,191.178,191.35,190.95
2026-08-12T19:59:00Z,sensor.furnace_power_total,4,191.24,191.537,191.92,191.92
2026-08-12T20:00:00Z,sensor.furnace_power_total,4,191.44,191.615,191.82,191.82
2026-08-12T20:01:00Z,sensor.furnace_power_total,4,191.11,191.603,191.97,191.71
2026-08-12T20:02:00Z,sensor.furnace_power_total,3,191.55,191.76,191.98,191.98
2026-08-12T20:03:00Z,sensor.furnace_power_total,4,191.02,191.385,191.77,191.77
2026-08-12T20:04:00Z,sensor.furnace_power_total,4,190.99,191.25,191.42,191.25
2026-08-12T20:05:00Z,sensor.furnace_power_total,4,190.76,191.142,191.53,191.53
2026-08-12T20:06:00Z,sensor.furnace_power_total,4,191.02,191.27,191.66,191.11
2026-08-12T20:07:00Z,sensor.furnace_power_total,4,191.14,191.23,191.33,191.28
2026-08-12T20:08:00Z,sensor.furnace_power_total,4,190.95,191.1,191.36,191.06
2026-08-12T20:09:00Z,sensor.furnace_power_total,4,191.0,191.287,191.59,191.0
2026-08-12T20:10:00Z,sensor.furnace_power_total,4,190.91,191.072,191.2,190.91
2026-08-12T20:11:00Z,sensor.furnace_power_total,4,190.51,190.868,191.02,190.51
2026-08-12T20:12:00Z,sensor.furnace_power_total,4,190.8,191.08,191.38,191.31
2026-08-12T20:13:00Z,sensor.furnace_power_total,4,191.17,191.278,191.49,191.18
2026-08-12T20:14:00Z,sensor.furnace_power_total,4,190.88,191.165,191.55,191.25
2026-08-12T20:15:00Z,sensor.furnace_power_total,4,190.67,191.07,191.29,191.25
2026-08-12T20:16:00Z,sensor.furnace_power_total,4,190.72,191.03,191.28,190.95
2026-08-12T20:17:00Z,sensor.furnace_power_total,4,190.9,191.235,191.52,190.9
2026-08-12T20:18:00Z,sensor.furnace_power_total,4,190.92,191.265,191.61,190.93
2026-08-12T20:19:00Z,sensor.furnace_power_total,4,190.57,191.058,191.53,190.57
2026-08-12T20:20:00Z,sensor.furnace_power_total,4,190.65,191.007,191.34,190.77
2026-08-12T20:21:00Z,sensor.furnace_power_total,4,190.93,191.055,191.18,191.11
2026-08-12T20:22:00Z,sensor.furnace_power_total,4,191.14,191.517,191.72,191.72
2026-08-12T20:23:00Z,sensor.furnace_power_total,4,190.86,191.425,191.85,191.85
2026-08-12T20:24:00Z,sensor.furnace_power_total,4,191.04,191.272,191.47,191.44
2026-08-12T20:25:00Z,sensor.furnace_power_total,4,190.89,191.137,191.27,191.17
2026-08-12T20:26:00Z,sensor.furnace_power_total,4,190.97,191.185,191.46,190.97
2026-08-12T20:27:00Z,sensor.furnace_power_total,4,191.12,191.27,191.38,191.12
2026-08-12T20:28:00Z,sensor.furnace_power_total,4,190.95,191.373,191.76,191.06
2026-08-12T20:29:00Z,sensor.furnace_power_total,4,190.69,191.085,191.32,191.32
2026-08-12T20:30:00Z,sensor.furnace_power_total,4,190.95,191.347,191.54,191.49
2026-08-12T20:31:00Z,sensor.furnace_power_total,4,190.99,191.162,191.43,191.43
2026-08-12T20:32:00Z,sensor.furnace_power_total,4,190.84,191.202,191.57,191.57
2026-08-12T20:33:00Z,sensor.furnace_power_total,4,190.49,190.963,191.6,190.71
2026-08-12T20:34:00Z,sensor.furnace_power_total,4,190.88,191.055,191.23,190.88
2026-08-12T20:35:00Z,sensor.ac_power_total,8,1166.97,2307.068,2562.34,2554.48
2026-08-12T20:35:00Z,sensor.furnace_power_total,4,195.56,259.95,281.96,281.18
2026-08-12T20:36:00Z,sensor.ac_power_total,8,2559.75,2566.721,2570.3,2566.09
2026-08-12T20:36:00Z,sensor.furnace_power_total,4,279.92,280.613,281.07,280.86
2026-08-12T20:37:00Z,sensor.ac_power_total,8,2561.59,2568.178,2579.8,2579.8
2026-08-12T20:37:00Z,sensor.furnace_power_total,4,279.88,280.248,280.71,280.71
2026-08-12T20:38:00Z,sensor.ac_power_total,8,2540.3,2562.471,2577.85,2540.3
2026-08-12T20:38:00Z,sensor.furnace_power_total,4,278.9,279.962,280.69,278.9
2026-08-12T20:39:00Z,sensor.ac_power_total,8,2542.31,2550.468,2558.66,2558.66
2026-08-12T20:39:00Z,sensor.furnace_power_total,4,279.47,280.173,281.23,281.23
2026-08-12T20:40:00Z,sensor.ac_power_total,8,2560.65,2566.339,2574.26,2574.26
2026-08-12T20:40:00Z,sensor.furnace_power_total,4,279.05,279.72,280.18,280.18
2026-08-12T20:41:00Z,sensor.ac_power_total,8,2573.71,2575.501,2577.14,2577.14
2026-08-12T20:41:00Z,sensor.furnace_power_total,4,279.2,279.712,279.98,279.2
2026-08-12T20:42:00Z,sensor.ac_power_total,8,2543.01,2560.139,2574.71,2543.01
2026-08-12T20:42:00Z,sensor.furnace_power_total,4,279.3,279.62,279.93,279.87
2026-08-12T20:43:00Z,sensor.ac_power_total,8,2543.71,2547.653,2555.75,2555.75
2026-08-12T20:43:00Z,sensor.furnace_power_total,4,279.06,279.84,281.01,279.06
2026-08-12T20:44:00Z,sensor.ac_power_total,8,2553.3,2557.133,2567.95,2567.95
2026-08-12T20:44:00Z,sensor.furnace_power_total,4,278.85,279.19,279.56,278.85
2026-08-12T20:45:00Z,sensor.ac_power_total,8,2572.74,2581.831,2585.69,2582.88
2026-08-12T20:45:00Z,sensor.furnace_power_total,4,278.54,278.928,279.18,279.18
2026-08-12T20:46:00Z,sensor.ac_power_total,8,2544.21,2564.55,2586.39,2544.21
2026-08-12T20:46:00Z,sensor.furnace_power_total,4,279.05,279.475,280.12,279.06
2026-08-12T20:47:00Z,sensor.ac_power_total,8,2550.74,2557.44,2563.01,2563.01
2026-08-12T20:47:00Z,sensor.furnace_power_total,4,278.73,279.268,279.97,278.73
2026-08-12T20:48:00Z,sensor.ac_power_total,8,2543.59,2551.83,2560.66,2549.76
2026-08-12T20:48:00Z,sensor.furnace_power_total,4,278.87,279.283,279.96,278.93
2026-08-12T20:49:00Z,sensor.ac_power_total,8,2551.41,2556.564,2560.1,2560.1
2026-08-12T20:49:00Z,sensor.furnace_power_total,3,278.41,278.837,279.42,278.68
2026-08-12T20:50:00Z,sensor.ac_power_total,4,0.0,1587.675,2548.94,0.0
2026-08-12T20:50:00Z,sensor.furnace_power_total,4,275.64,276.812,279.42,276.09
2026-08-12T20:51:00Z,sensor.furnace_power_total,4,190.27,190.68,191.6,190.5
2026-08-12T20:52:00Z,sensor.furnace_power_total,4,190.0,190.173,190.32,190.32
2026-08-12T20:53:00Z,sensor.furnace_power_total,4,190.07,190.57,191.24,191.24
2026-08-12T20:54:00Z,sensor.furnace_power_total,4,190.11,190.208,190.31,190.11
2026-08-12T20:55:00Z,sensor.furnace_power_total,4,190.02,190.167,190.32,190.19
2026-08-12T20:56:00Z,sensor.furnace_power_total,4,190.32,190.875,191.25,191.25
2026-08-12T20:57:00Z,sensor.furnace_power_total,4,190.19,190.907,191.44,191.12
2026-08-12T20:58:00Z,sensor.furnace_power_total,4,190.44,190.847,191.2,190.44
2026-08-12T20:59:00Z,sensor.furnace_power_total,2,190.36,190.385,190.41,190.41
2026-08-12T21:00:00Z,sensor.furnace_power_total,4,190.06,190.377,190.81,190.81
2026-08-12T21:01:00Z,sensor.furnace_power_total,4,190.23,190.505,190.7,190.7
2026-08-12T21:02:00Z,sensor.furnace_power_total,4,190.78,191.023,191.44,190.8
2026-08-12T21:03:00Z,sensor.furnace_power_total,4,190.13,190.562,191.08,190.13
2026-08-12T21:04:00Z,sensor.furnace_power_total,4,190.41,190.705,190.99,190.99
2026-08-12T21:05:00Z,sensor.furnace_power_total,4,190.5,190.912,191.46,190.5
2026-08-12T21:06:00Z,sensor.ac_power_total,4,1230.41,2194.463,2572.19,2572.19
2026-08-12T21:06:00Z,sensor.furnace_power_total,4,190.07,236.45,280.44,279.87
2026-08-12T21:07:00Z,sensor.ac_power_total,8,2604.12,2625.702,2634.63,2620.77
2026-08-12T21:07:00Z,sensor.furnace_power_total,4,279.51,279.8,280.02,279.51
2026-08-12T21:08:00Z,sensor.ac_power_total,8,2589.15,2603.101,2628.22,2628.22
2026-08-12T21:08:00Z,sensor.furnace_power_total,4,279.4,279.685,279.84,279.84
2026-08-12T21:09:00Z,sensor.ac_power_total,8,2624.87,2626.693,2627.78,2627.01
2026-08-12T21:09:00Z,sensor.furnace_power_total,4,279.31,279.822,280.09,280.01
2026-08-12T21:10:00Z,sensor.ac_power_total,8,2616.48,2635.275,2650.14,2644.29
2026-08-12T21:10:00Z,sensor.furnace_power_total,4,279.29,279.475,279.74,279.43
2026-08-12T21:11:00Z,sensor.ac_power_total,8,2627.4,2632.698,2642.72,2630.36
2026-08-12T21:11:00Z,sensor.furnace_power_total,4,278.68,279.322,279.66,279.51
2026-08-12T21:12:00Z,sensor.ac_power_total,8,2615.47,2630.16,2651.98,2651.98
2026-08-12T21:12:00Z,sensor.furnace_power_total,4,278.63,278.892,279.52,278.77
2026-08-12T21:13:00Z,sensor.ac_power_total,8,2645.85,2654.714,2667.35,2667.35
2026-08-12T21:13:00Z,sensor.furnace_power_total,4,278.57,278.96,279.7,278.57
2026-08-12T21:14:00Z,sensor.ac_power_total,8,2642.79,2647.254,2657.72,2647.76
2026-08-12T21:14:00Z,sensor.furnace_power_total,4,278.76,279.39,280.07,279.32
2026-08-12T21:15:00Z,sensor.ac_power_total,8,2640.16,2646.064,2650.12,2645.51
2026-08-12T21:15:00Z,sensor.furnace_power_total,4,279.25,279.507,279.7,279.62
2026-08-12T21:16:00Z,sensor.ac_power_total,8,2633.88,2640.414,2643.19,2640.9
2026-08-12T21:16:00Z,sensor.furnace_power_total,4,278.77,279.227,279.58,279.27
2026-08-12T21:17:00Z,sensor.ac_power_total,8,2637.08,2641.695,2649.09,2649.09
2026-08-12T21:17:00Z,sensor.furnace_power_total,4,278.8,279.293,280.0,278.8
2026-08-12T21:18:00Z,sensor.ac_power_total,8,2633.09,2641.31,2648.66,2648.66
2026-08-12T21:18:00Z,sensor.furnace_power_total,4,278.94,279.505,280.54,280.54
